0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,0d,01,01,01,0d,01,0d,01,0d,0d,33,33,33,01,01,32,33,0b,34,01,01,32,34,01,32,33,33,34,01,01,01,47,47,01,01,01,33,01,33,01,32,33,33,33,33,33,33,33,33,0b,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,12,12,12,01,12,12,01,12,01,01,01,12,01,12,01,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2c,2d,2d,0b,2e,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,0d,01,01,01,01,01,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,33,33,34,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,44,44,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,32,33,33,34,01,01,01,01,01,01,01,32,34,01,01,01,32,33,33,34,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,01,01,01,01,01,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,12,01,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,0d,01,01,01,01,01,01,01,01,01,01,0d,01,01,01,01,01,01,0d,01,01,01,01,0d,32,34,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,44,44,01,01,01,00,01,01,01,01,01,01,01,01,00,00,00,00,01,01,01,01,01,01,01,01,32,34,01,01,05,01,05,01,01,01,01,01,01,05,01,01,32,34,01,01,01,12,01,01,01,01,12,01,01,01,12,01,12,12,01,01,01,01,12,01,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,12,12,12,12,01,12,01,01,01,01,01,01,01,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,01,12,12,12,12,01,01,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,44,44,01,01,01,01,01,00,01,01,01,01,01,01,01,01,01,01,01,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,4c,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4e,01,01,01,01,01,12,01,01,01,01,01,12,01,01,01,12,01,12,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,01,01,01,01,01,01,01,01,01,01,0d,01,01,01,01,01,01,0d,01,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,54,54,01,01,01,00,01,01,01,01,01,01,01,01,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,05,01,05,01,01,01,01,01,01,05,01,01,01,01,01,01,01,12,01,12,01,01,12,01,12,01,12,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,12,12,12,01,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,44,44,01,01,01,01,01,00,01,01,01,01,01,01,01,01,01,01,01,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,12,01,01,01,12,01,12,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,01,01,01,01,01,0d,01,01,01,01,01,01,0d,01,01,01,01,0d,20,22,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,44,44,01,01,01,00,01,01,01,01,01,01,01,01,00,00,00,00,01,01,01,01,01,01,01,01,20,22,01,01,05,01,05,01,01,01,01,01,01,05,01,01,20,22,01,01,01,12,01,01,01,01,12,01,01,01,12,01,12,12,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,12,12,12,12,12,12,01,01,01,01,01,01,01,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,33,33,22,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,44,44,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,20,33,33,22,01,01,01,01,01,01,01,20,22,01,01,01,20,33,33,22,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,0d,01,0d,01,0d,0d,33,33,33,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,01,47,47,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,01,01,33,33,33,33,21,21,21,21,21,01,01,33,33,21,21,21,33,33,33,33,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1a,1b,1b,1b,1c,01,01,01,01,43,44,44,44,44,44,44
0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,0d,01,0d,01,0d,0d,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,01,47,47,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,01,01,33,33,33,33,33,33,33,33,33,01,01,33,33,33,33,33,33,33,33,33,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,2d,2d,2d,2d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,0d,01,0d,01,0d,0d,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,01,47,47,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,01,01,33,33,33,33,33,33,33,33,33,01,01,33,33,33,33,33,33,33,33,33,12,01,12,01,12,01,01,12,01,12,01,12,01,12,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,0b,2d,2d,2d,2d,2d,2d,2d,2e,2c,2d,2d,2d,2d,2e,01,01,2c,2d,2d,2d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,0d,01,0d,01,0d,0d,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0b,34,01,47,47,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,01,01,33,33,33,33,33,33,0b,33,34,01,01,33,33,33,33,33,33,33,33,33,12,01,12,01,12,01,01,12,01,12,01,12,01,12,2c,2d,2d,2d,2d,2d,2e,2c,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2e,2c,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
2d,2d,2d,2e,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2c,2d,2d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,33,34,01,01,01,01,01,01,01,01,01,01,01,01,32,33,33,34,01,01,01,47,47,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,33,33,33,33,33,34,01,01,01,01,01,33,33,33,33,33,33,33,33,33,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2c,2d,2d,2d,2d,01,01,01,01,01,01,2c,2d,2d,2d,2d,2d,2d,2d,2e,2c,2e,01,01,2c,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2e,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
2d,2d,2e,01,01,02,04,01,02,04,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2c,2e,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,0d,34,01,01,01,01,01,01,1d,59,1f,01,01,01,01,01,33,33,01,01,01,01,47,47,01,05,01,01,01,05,01,01,01,01,01,01,01,01,01,01,01,05,01,01,01,01,01,32,33,33,33,34,01,01,01,01,01,01,33,33,33,33,33,33,33,33,34,01,01,01,01,12,01,01,12,01,12,01,12,01,01,01,01,2c,2d,2d,2d,01,01,01,01,01,01,01,2d,2d,2d,2d,2d,2d,2e,01,01,01,01,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2e,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2c,2d,2e,2c,2d,2d,2d,2e,2c,2d,2e,2c,2e,2c,2e,2c,2d,2d,2e,01,01,01,01,43,44,44,44,44,44,44
2d,2e,01,01,01,0f,10,01,0f,10,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0e,01,0e,2f,0b,31,0e,01,0e,01,01,33,33,01,01,01,01,47,47,01,01,01,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,01,01,01,01,32,33,34,01,01,01,01,01,01,01,32,33,33,33,33,33,33,34,01,12,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2c,2d,2d,01,01,01,00,01,01,01,2c,2d,2d,2e,2c,2e,01,01,01,01,01,01,01,2c,2e,2c,2e,2c,2d,2d,2e,2c,2d,2e,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,43,44,44,44,44,44,44
2d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,33,33,01,01,05,01,47,47,01,05,01,01,01,05,01,01,01,01,01,05,01,01,05,01,01,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,12,01,12,01,12,01,01,01,01,01,01,2c,2e,01,01,00,01,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,52,44,44,44,44,44,44,44
2d,1c,01,01,01,01,02,04,01,02,04,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0e,01,0e,01,01,01,0e,01,0e,01,01,33,33,01,01,01,01,47,47,01,01,01,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,01,01,01,01,20,21,22,01,01,01,01,01,01,01,01,01,01,01,01,21,21,22,01,12,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,00,01,01,01,1a,1b,1b,1c,1a,1c,01,01,01,01,01,01,01,1a,1c,1a,1c,1a,1b,1b,1c,1a,1b,1c,01,01,3d,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,3e,44,44,44,44,44,44,44,44
2d,2d,1c,01,01,01,0f,10,01,0f,10,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,1a,1c,0d,0d,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,0d,22,01,01,01,01,01,01,01,01,01,01,01,01,01,01,33,33,01,01,01,01,47,47,01,05,01,01,01,05,01,01,01,01,01,01,01,01,01,01,01,05,01,01,01,01,01,20,33,33,33,01,01,01,01,01,01,01,01,01,01,01,01,33,33,33,22,01,01,01,01,12,01,01,12,01,12,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2d,2d,2d,2d,2d,2d,1c,01,01,01,01,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,1c,01,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2d,2d,2d,1c,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,1a,2d,2d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,33,22,01,01,01,01,01,01,01,01,01,01,01,01,20,33,33,22,01,01,01,47,47,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,33,33,33,33,01,01,01,01,01,01,01,01,01,01,01,01,33,33,33,33,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,1a,1c,01,01,01,01,01,01,1a,2d,2d,2d,2d,2d,2d,2d,1c,1a,1c,01,01,1a,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,1c,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2d,2d,2d,2d,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,1b,2d,2d,2d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,33,33,21,21,21,21,21,21,21,21,21,21,21,21,33,33,33,33,21,21,22,47,47,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,33,33,33,33,21,21,21,21,21,21,21,21,21,21,21,21,33,33,33,33,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1a,1b,1b,1b,2d,2d,1c,1a,1b,1b,1b,1b,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,1c,1a,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,47,47,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
